"","VIP","Coefficient"
"discount_rate",9.01089422628048,-5715.52922571337
"var_CV",0.229608530381762,-145.638627301006
"var_CV_high",0.203300243734316,-128.951517516345
"chance_inaccurate_forecast_i1",0.180189949925576,114.292865848518
"chance_inaccurate_forecast_i234",0.110848075171512,-70.3099378759848
"chance_inaccurate_forecast_extreme_cold_i1234",0.138593016761307,-87.9083049791837
"chance_inaccurate_forecast_extreme_drought_i1234",0.0163200676664961,10.3516722504001
"met_station_esta_i1",0.0396436535787424,25.1456131825984
"met_station_main_i1",0.0728396844551669,-46.201557230696
"cost_forecasts_access_i1",0.367892862832813,-233.351136596379
"cost_weekly_forecasts_i1234",0.105396292568986,66.8519211670441
"cost_seasonal_forecasts_i1234",0.0558719031227064,-35.4390460230572
"cost_cb_translation_staff_i1234",0.12877158749547,-81.6786606622579
"cost_cb_commune_i1234",0.537196899046739,340.739165210645
"leftlet_year1_i1234",0.0986110217929203,62.5480848938499
"village_meeting_launch_i1234",5.36213232923788,3401.15234629185
"video_i1234_peryear",0.542016576946075,343.796243587154
"cost_print_seasonal_bulletinA0_i1234",1.95012966647125,1236.94972138719
"cost_per_SMS_i123",0.127083550737168,-80.6079541170617
"messages_per_time_rice_i123",0.103013622965838,-65.3406152511123
"number_times_per_year_rice_i123",0.119780924705897,75.9759640550258
"baseline_farm_households_i1234",0.151555032564772,-96.1299951120893
"baseline_households_i1234",0.166605462473461,105.676347543103
"household_increase_rate",0.106998198697435,-67.8679958277919
"messages_per_time_animal_i123",0.19482161655309,123.57360049376
"number_times_per_year_animal_i123",0.00600922726730818,3.81159884998793
"percent_animal_households_i1234",0.232467692258756,147.452167983944
"allowance_village_leader_permonth_loud_i34",0.245594957695205,-155.778674473932
"percent_short_distance_i4",0.102903476436724,-65.2707502975958
"model_training_i1234",0.225964169670682,143.327042054288
"model_monitor_i1234",0.157363782413642,99.8144329372771
"field_visit_i1234",0.547710153618385,347.407628101526
"SAA_TOT",0.0820780607223394,52.0613762705381
"dialogue_village",0.103920139019187,-65.9156102367803
"cost_community_event",0.12974195907348,82.2941586333409
"ME_district_i1234",0.00242514631260825,1.53824851099878
"ME_commune_i1234",1.37665308478338,873.198679527256
"rice_area_drought_i1234",0.208915312884261,132.513105414837
"chance_drought_i1234",0.0760527426392739,-48.2395711607254
"reduce_loss_drought_i1234",0.0682087086590452,43.2641709023659
"rice_profit_no_drought",0.112729103212525,71.5030570573687
"seed_baseline_i1234",0.369004898316333,234.056490709576
"seed_applied_i1234",0.00288733177791011,-1.83140859792204
"seed_advice_i1234",0.0102848566606733,-6.52359214859141
"price_seed_i1234",0.119899452027244,76.0511448697364
"labor_pick_i1234",0.15490451371339,98.2545409024576
"rate_seed_inno_i1",0.0638420907192167,-40.494464386466
"rate_seed_imitation_i1",0.329713481311078,209.134298019947
"rate_seed_inno_i2",0.00305835018802497,-1.93988403849438
"rate_seed_imitation_i2",0.00473542790325538,-3.00363936116103
"rate_seed_inno_i3",0.144203595787918,-91.4670448327982
"rate_seed_imitation_i3",0.121088690282521,76.8054680072283
"rate_seed_inno_i4",0.108688260435079,-68.9399867991861
"rate_seed_imitation_i4",0.192821984565958,122.305251895261
"rate_saturated_i12",0.146774408939554,93.0976885106666
"rate_saturated_i34",0.0718723317620358,45.5879741111607
"dis_adoption_i123",0.022395458227744,14.2052378831164
"dis_adoption_i4",0.316449292638979,200.720942352132
"effective_rate",0.0366105659505749,-23.2217529587839
"chance_resow_i1234",0.0957175952982122,60.7128104718369
"chance_resow_advice_i1234",0.0565263396772945,35.8541492481305
"resow_fer_area_percentage_i1234",0.126167937963026,80.027189163148
"labor_seed_fertilize_i1234",0.316852344529443,-200.976594543976
"NPK5105_baseline_i1234",0.0640523268775249,40.6278152922626
"NPK5105_applied_i1234",0.085131490088569,53.9981390759917
"NPK5105_price_i1234",0.218819743762968,-138.79539690886
"N_baseline_i1234",0.0570802573859208,-36.2054942725855
"N_applied_i1234",0.126006346956015,-79.9246934396395
"N_price_i1234",0.0146212272881302,-9.27411306609039
"K_baseline_i1234",0.306017166858981,-194.103938724679
"K_applied_i1234",0.0310161770623617,-19.6732823644523
"K_price_i1234",0.273865218921003,-173.710247101136
"rice_area_loss_severe_risks_i1234",0.420963665857316,-267.013470000978
"chance_refertilize_i1234",0.197494694848804,125.269110033447
"chance_refertilize_advice_i1234",0.143157578433996,90.8035654258927
"rate_fer_pla_inno_i1",0.17520325566811,111.129850497043
"rate_fer_pla_immi_i1",0.0191454151451278,-12.1437647643504
"rate_fer_pla_inno_i2",0.286331269716626,181.617351086866
"rate_fer_pla_immi_i2",0.0888059902086551,56.3288414789771
"rate_fer_pla_inno_i3",0.0929018419206736,-58.9268034099866
"rate_fer_pla_immi_i3",0.29670685284091,-188.198490215955
"rate_fer_pla_inno_i4",0.152701674387474,96.8572997152179
"rate_fer_pla_immi_i4",0.00114082953524894,0.723617921432845
"reduced_times_spray_i1234",0.1764085531576,111.894359862469
"reduced_cost_per_time_spray_i1234",0.0564034383261248,-35.7761940256131
"times_monitor_increased",0.315339566114497,-200.017052790903
"cost_monitor_pest_increased",0.220378955009613,-139.784390589783
"yield_change_i1234",0.00852072771838317,-5.40462101494089
"rice_price",0.0502462469903028,-31.8707428967382
"rate_ani_inno_i1",0.149811759281279,95.0242525353811
"rate_ani_immi_i1",0.109922045389942,-69.7225655078782
"rate_ani_inno_i2",0.31187470982971,197.819325588552
"rate_ani_immi_i2",0.161279102635408,102.297885366478
"rate_ani_inno_i3",0.149672785619525,-94.9361027907042
