"","VIP","Coefficient"
"discount_rate",6.22844829818034,-655.365645204892
"var_CV",0.0536454462438921,5.64464547296701
"var_CV_high",0.0843333402171431,-8.87366664660904
"chance_inaccurate_forecast_i1",0.0953377275631811,10.031562974532
"chance_inaccurate_forecast_i234",0.104688910406097,-11.0155069175309
"chance_inaccurate_forecast_extreme_cold_i1234",0.020798299107995,2.1884247988472
"chance_inaccurate_forecast_extreme_drought_i1234",0.093745533415644,9.8640301806743
"met_station_esta_i1",8.48111407212499,892.394145353722
"met_station_main_i1",0.541491040671794,56.976410215401
"cost_forecasts_access_i1",1.6617546218721,174.852039833676
"cost_weekly_forecasts_i1234",1.65697125136216,174.348727202597
"cost_seasonal_forecasts_i1234",1.477278408509,155.441206379221
"cost_cb_translation_staff_i1234",0.0708245908546234,7.45225800387127
"cost_cb_commune_i1234",0.0853462256273175,8.98024380171708
"leftlet_year1_i1234",0.0475817421536687,5.00661443326458
"village_meeting_launch_i1234",0.140930072226147,14.8288503478859
"video_i1234_peryear",0.0697374413615437,-7.3378666828139
"cost_print_seasonal_bulletinA0_i1234",0.0269243842479808,2.83301965588725
"cost_per_SMS_i123",0.130654760055136,-13.7476682832288
"messages_per_time_rice_i123",0.162908684142191,-17.141469236169
"number_times_per_year_rice_i123",0.0127438600985655,1.3409259732215
"baseline_farm_households_i1234",0.152362442807585,16.0317796432153
"baseline_households_i1234",0.174793970428263,18.3920549266036
"household_increase_rate",0.252309245782624,-26.5483156859146
"messages_per_time_animal_i123",0.112408823938939,11.8278065259029
"number_times_per_year_animal_i123",0.153765301630968,16.1793903214939
"percent_animal_households_i1234",0.0303929259880699,3.19798424844519
"allowance_village_leader_permonth_loud_i34",0.0189995134372315,1.9991541691063
"percent_short_distance_i4",0.103259622625185,10.8651153490572
"model_training_i1234",0.0445249291797783,4.68497249116326
"model_monitor_i1234",0.0370526901345518,-3.89873352303524
"field_visit_i1234",0.158344180580704,-16.6611860776031
"SAA_TOT",0.00487094655019543,0.512527498953471
"dialogue_village",0.0915421809221836,9.63219048973356
"cost_community_event",0.0319794213317434,-3.36491740655215
"ME_district_i1234",0.130098368196808,13.6891239890863
"ME_commune_i1234",0.103008850236789,-10.8387287435572
"rice_area_drought_i1234",0.133163921647526,14.0116856158285
"chance_drought_i1234",0.00640857711235077,0.674319039512314
"reduce_loss_drought_i1234",0.117727570409466,-12.3874521303075
"rice_profit_no_drought",0.0136587592016587,1.43719287828214
"seed_baseline_i1234",0.0799389008809238,8.4112778728696
"seed_applied_i1234",0.105542684137461,11.1053421293729
"seed_advice_i1234",0.0170578868149127,1.79485362374338
"price_seed_i1234",0.103677012070875,-10.9090336237671
"labor_pick_i1234",0.252564667691818,26.5751915202002
"rate_seed_inno_i1",0.116290257727948,-12.2362161710784
"rate_seed_imitation_i1",0.0809430877330017,8.51693975408174
"rate_seed_inno_i2",0.0219148384661702,2.30590856074676
"rate_seed_imitation_i2",0.00739862025894427,-0.778492701150878
"rate_seed_inno_i3",0.110865842675772,-11.6654519774401
"rate_seed_imitation_i3",0.047215050650169,4.968030663716
"rate_seed_inno_i4",0.152990166158007,-16.0978295321868
"rate_seed_imitation_i4",0.123716218694759,13.0175856980121
"rate_saturated_i12",0.0363487181437986,-3.82466065033259
"rate_saturated_i34",0.214414741111134,22.5610053134408
"dis_adoption_i123",0.0697341511488356,-7.33752048224016
"dis_adoption_i4",0.0681091409205,7.16653473654988
"effective_rate",0.0992651475146127,-10.4448113451113
"chance_resow_i1234",0.0525436864444223,-5.52871683596583
"chance_resow_advice_i1234",0.0651956792967374,6.85997641488978
"resow_fer_area_percentage_i1234",0.0220139614535109,2.31633841380858
"labor_seed_fertilize_i1234",0.0416567439995251,-4.3831782173354
"NPK5105_baseline_i1234",0.032227466612098,3.39101706210314
"NPK5105_applied_i1234",0.0214890526817838,2.26110681206965
"NPK5105_price_i1234",0.00062728057609696,0.066003299665887
"N_baseline_i1234",0.0671106132405644,-7.06146832098581
"N_applied_i1234",0.081108497885069,-8.53434443111257
"N_price_i1234",0.196939284652893,-20.7222144543514
"K_baseline_i1234",0.167387898763869,-17.6127781786233
"K_applied_i1234",0.261854150879414,-27.5526433430944
"K_price_i1234",0.174038964976667,18.312612245019
"rice_area_loss_severe_risks_i1234",0.100006444176588,10.5228115695501
"chance_refertilize_i1234",0.0532356866910525,5.60153002576902
"chance_refertilize_advice_i1234",0.236091018750726,24.8418121855251
"rate_fer_pla_inno_i1",0.040667448220618,4.27908319472257
"rate_fer_pla_immi_i1",0.0912909587790292,9.60575656043752
"rate_fer_pla_inno_i2",0.0325423040674648,3.42414467947959
"rate_fer_pla_immi_i2",0.0538296585231242,-5.66402853491984
"rate_fer_pla_inno_i3",0.023325308496441,-2.45432010037545
"rate_fer_pla_immi_i3",0.0309132307511796,-3.25273141025083
"rate_fer_pla_inno_i4",0.000158537215095492,0.0166814974269593
"rate_fer_pla_immi_i4",0.0893986560777416,-9.40664594389526
"reduced_times_spray_i1234",0.17444990430776,-18.3558518300598
"reduced_cost_per_time_spray_i1234",0.255562540580947,26.8906317078951
"times_monitor_increased",0.00286575595253109,0.301538667243813
"cost_monitor_pest_increased",0.0426304887683434,-4.48563694190536
"yield_change_i1234",0.133631239316341,14.0608574048322
"rice_price",0.131122294569117,13.7968628889704
"rate_ani_inno_i1",0.0671355818322456,7.06409554953675
"rate_ani_immi_i1",0.0373965302190104,-3.9349128357646
"rate_ani_inno_i2",0.067339988920266,7.0856035362313
"rate_ani_immi_i2",0.090545242707357,9.52729131981028
