"","VIP","Coefficient"
"discount_rate",0.235117102299678,84.6117282087369
"var_CV",0.0179996600697083,6.47754812717384
"var_CV_high",0.094909301680933,34.1550655386719
"chance_inaccurate_forecast_i1",0.167680253402122,60.3431902148442
"chance_inaccurate_forecast_i234",0.0942478530008909,-33.9170296178804
"chance_inaccurate_forecast_extreme_cold_i1234",0.0493070680449676,-17.744163224983
"chance_inaccurate_forecast_extreme_drought_i1234",0.00764587215550246,2.75152445488867
"met_station_esta_i1",0.0657245042384955,-23.6523155265562
"met_station_main_i1",0.143962575533697,51.8078957002508
"cost_forecasts_access_i1",0.0482621286092071,17.3681202631211
"cost_weekly_forecasts_i1234",0.134885597343455,-48.541358285161
"cost_seasonal_forecasts_i1234",0.0198174072495159,-7.13170186089093
"cost_cb_translation_staff_i1234",0.0118707941492059,-4.27194958746246
"cost_cb_commune_i1234",0.0288827055182939,-10.3940360158574
"leftlet_year1_i1234",0.0217155593847167,-7.81479097262102
"village_meeting_launch_i1234",0.0432825273653896,-15.5761082703365
"video_i1234_peryear",0.0556432242054167,20.0243594237806
"cost_print_seasonal_bulletinA0_i1234",0.131027467862821,47.1529309873739
"cost_per_SMS_i123",0.0173036427616217,-6.22707197412336
"messages_per_time_rice_i123",0.00379633950672438,-1.36619090397617
"number_times_per_year_rice_i123",0.114703604301396,41.2784527232816
"baseline_farm_households_i1234",0.0975622890812444,35.1097976558203
"baseline_households_i1234",0.00505558023290324,1.81935459573099
"household_increase_rate",0.0366993594481912,13.2070198071225
"messages_per_time_animal_i123",0.129374407771999,-46.5580432920539
"number_times_per_year_animal_i123",0.133304972153487,47.9725377796967
"percent_animal_households_i1234",0.0665136823365124,-23.9363175072057
"allowance_village_leader_permonth_loud_i34",0.00645898704641586,-2.32439942109579
"percent_short_distance_i4",0.0230378064006811,8.29062877448793
"model_training_i1234",0.121824089046252,43.8409057054485
"model_monitor_i1234",0.0341328309113081,-12.2834016913892
"field_visit_i1234",0.0058566507725746,-2.1076363162683
"SAA_TOT",0.131721789461373,47.4027969044489
"dialogue_village",4.96320802800855,1786.11255668685
"cost_community_event",9.68964357371543,3487.01766260186
"ME_district_i1234",0.135051760054167,-48.6011553564065
"ME_commune_i1234",0.134089184697462,48.2547528035283
"rice_area_drought_i1234",0.0813526710248399,-29.276432987997
"chance_drought_i1234",0.224255009099758,80.7027804179541
"reduce_loss_drought_i1234",0.064368233485003,23.1642335824971
"rice_profit_no_drought",0.0361886292332684,-13.0232230279416
"seed_baseline_i1234",0.0440516571167017,-15.8528954408092
"seed_applied_i1234",0.157847563491548,-56.8046943838867
"seed_advice_i1234",0.162192059921173,58.3681508381888
"price_seed_i1234",0.333124160089965,-119.881585038293
"labor_pick_i1234",0.0960688357349974,-34.5723477324029
"rate_seed_inno_i1",0.0533088372558474,19.1842822359492
"rate_seed_imitation_i1",0.00970148768776283,-3.49128001080558
"rate_seed_inno_i2",0.0125818311184885,4.52783087471402
"rate_seed_imitation_i2",0.0598046703102386,21.5219414513427
"rate_seed_inno_i3",0.0247897695462325,-8.92110876957642
"rate_seed_imitation_i3",0.0261436162569752,-9.40831837196276
"rate_seed_inno_i4",0.0552342495299232,-19.8771814696945
"rate_seed_imitation_i4",0.0391320544403679,14.0824751673645
"rate_saturated_i12",0.126280474675861,-45.444627791157
"rate_saturated_i34",0.00816487020162051,-2.9382965832855
"dis_adoption_i123",7.61148864013936e-05,0.0273915083923796
"dis_adoption_i4",0.185353896723459,-66.7034145053645
"effective_rate",0.0965754586610429,34.7546664191492
"chance_resow_i1234",0.0611755534301726,22.015281956203
"chance_resow_advice_i1234",0.0671436141450037,-24.1630114331209
"resow_fer_area_percentage_i1234",0.182326082625564,-65.6137932867807
"labor_seed_fertilize_i1234",0.0648085051685754,23.3226744090642
"NPK5105_baseline_i1234",0.017016440660338,-6.1237163870686
"NPK5105_applied_i1234",0.00689578387985088,2.48158975132509
"NPK5105_price_i1234",0.0365051586147019,13.1371326403431
"N_baseline_i1234",0.280204431809359,100.837331675338
"N_applied_i1234",0.0340477084945073,-12.2527686377985
"N_price_i1234",0.167647727935086,-60.3314852561248
"K_baseline_i1234",0.14711909127082,52.9438328525201
"K_applied_i1234",0.105715846766579,38.0440231972973
"K_price_i1234",0.199492593541892,-71.791515544064
"rice_area_loss_severe_risks_i1234",0.0523463453075967,18.8379096993198
"chance_refertilize_i1234",0.0191934401546945,6.90715445994969
"chance_refertilize_advice_i1234",0.0657103039069932,23.647205245008
"rate_fer_pla_inno_i1",0.296248290940196,-106.611044582311
"rate_fer_pla_immi_i1",0.097053470114995,34.9266886788098
"rate_fer_pla_inno_i2",0.0846304129844849,-30.4559958913981
"rate_fer_pla_immi_i2",0.0247570998569582,8.90935190951601
"rate_fer_pla_inno_i3",0.150482124731644,-54.1540896580051
"rate_fer_pla_immi_i3",0.034273422653275,12.3339965232552
"rate_fer_pla_inno_i4",0.019796819498737,-7.12429293505655
"rate_fer_pla_immi_i4",0.0261026129665939,9.39356249403014
"reduced_times_spray_i1234",0.111762725182485,-40.2201168460945
"reduced_cost_per_time_spray_i1234",0.138191643714892,-49.7311071136788
"times_monitor_increased",0.00694250543508897,-2.49840346455406
"cost_monitor_pest_increased",0.202218559471014,-72.7725104867762
"yield_change_i1234",0.00482030730797624,-1.73468679154282
"rice_price",0.0535410727168892,-19.2678569462442
"rate_ani_inno_i1",0.032240543039838,-11.602422955655
"rate_ani_immi_i1",0.0599776857438321,-21.5842046159528
"rate_ani_inno_i2",0.134706050073979,48.4767445049771
