"","VIP","Coefficient"
"discount_rate",2.14358967074016,71038.4841394343
"var_CV",0.0705260803107723,2337.23175006872
"var_CV_high",0.233900694456213,7751.46055242607
"chance_inaccurate_forecast_i1",0.0456677780313425,-1513.42851183013
"chance_inaccurate_forecast_i234",0.15618096786471,5175.83162485933
"chance_inaccurate_forecast_extreme_cold_i1234",0.00991706372801988,-328.651133175802
"chance_inaccurate_forecast_extreme_drought_i1234",0.0884989577072507,-2932.85225678113
"met_station_esta_i1",0.138451740310464,4588.28566510393
"met_station_main_i1",0.0196019437221406,649.607705809925
"cost_forecasts_access_i1",0.033651264784788,1115.20169756213
"cost_weekly_forecasts_i1234",0.132170042488926,4380.1104265519
"cost_seasonal_forecasts_i1234",0.04596239220997,1523.19201505156
"cost_cb_translation_staff_i1234",0.0377103321918372,-1249.71904458638
"cost_cb_commune_i1234",0.0011074558576843,-36.7010470590975
"leftlet_year1_i1234",0.0485731468921448,-1609.71233076925
"village_meeting_launch_i1234",0.0144914233374552,-480.245245145345
"video_i1234_peryear",0.0952355099797156,-3156.10135538157
"cost_print_seasonal_bulletinA0_i1234",0.24257785889682,-8039.02146807301
"cost_per_SMS_i123",0.0932276372459738,-3089.56052562442
"messages_per_time_rice_i123",0.0349554540654758,-1158.42248314231
"number_times_per_year_rice_i123",0.0185008244291184,613.11665227449
"baseline_farm_households_i1234",0.064061577989491,-2122.99837700852
"baseline_households_i1234",0.221204040450393,-7330.69389800154
"household_increase_rate",0.171904169244778,-5696.89794977468
"messages_per_time_animal_i123",0.0206930213365625,-685.765978479824
"number_times_per_year_animal_i123",0.0082210148619918,-272.444135113791
"percent_animal_households_i1234",0.173675452333797,-5755.59820726485
"allowance_village_leader_permonth_loud_i34",0.104272946187124,3455.60166434669
"percent_short_distance_i4",0.123326439607291,4087.03374699058
"model_training_i1234",0.208481283503688,-6909.06219306041
"model_monitor_i1234",0.0600435709294556,-1989.84176839886
"field_visit_i1234",0.120651978774878,3998.4022117587
"SAA_TOT",0.0962456160420997,-3189.57623374626
"dialogue_village",0.0236709807094815,-784.455444364376
"cost_community_event",0.0226909704642526,-751.977940291435
"ME_district_i1234",0.0647029424873388,-2144.25317326448
"ME_commune_i1234",0.113381271865929,3757.45124782934
"rice_area_drought_i1234",0.129992413802612,4307.94389066779
"chance_drought_i1234",0.260621864514939,-8636.99916147737
"reduce_loss_drought_i1234",0.244430701112308,8100.42459206378
"rice_profit_no_drought",0.33080533612345,-10962.8768715477
"seed_baseline_i1234",5.01683734804725,-166257.808219574
"seed_applied_i1234",2.91396448576311,96568.6776393549
"seed_advice_i1234",0.145239134345055,-4813.21965786194
"price_seed_i1234",0.889078584438715,-29464.0321239989
"labor_pick_i1234",1.52648942835664,-50587.8044317522
"rate_seed_inno_i1",1.68839611610979,-55953.3862065743
"rate_seed_imitation_i1",0.740717554356904,-24547.3529543621
"rate_seed_inno_i2",0.17734037838203,5877.05372391685
"rate_seed_imitation_i2",0.0842607679304145,-2792.39880090226
"rate_seed_inno_i3",0.0287725323677957,953.520681761475
"rate_seed_imitation_i3",0.0687431582727849,2278.1457782308
"rate_seed_inno_i4",0.0605962619470318,2008.15792872657
"rate_seed_imitation_i4",0.162741470339907,-5393.24643954729
"rate_saturated_i12",0.59379474987716,-19678.3365291469
"rate_saturated_i34",0.0604295721568806,2002.63383511131
"dis_adoption_i123",0.636354294713407,21088.7583053384
"dis_adoption_i4",0.0151909147935404,503.426366694425
"effective_rate",4.74852477315566,-157365.939194441
"chance_resow_i1234",0.278276395130985,-9222.0696674031
"chance_resow_advice_i1234",0.249667582542602,-8273.97465320845
"resow_fer_area_percentage_i1234",0.401483448447335,-13305.1469570309
"labor_seed_fertilize_i1234",0.122382505079324,4055.75179088258
"NPK5105_baseline_i1234",0.0320383317361978,1061.74915468311
"NPK5105_applied_i1234",0.172276659408968,-5709.24226034031
"NPK5105_price_i1234",8.88148946547259e-06,0.294332239579077
"N_baseline_i1234",0.0788543201969464,2613.22931860482
"N_applied_i1234",0.0660498882263328,-2188.89090632612
"N_price_i1234",0.187129825874166,6201.47565965223
"K_baseline_i1234",0.300392152813398,9954.9850769139
"K_applied_i1234",0.0635261004277311,2105.25266998383
"K_price_i1234",0.112354030582463,3723.40850885788
"rice_area_loss_severe_risks_i1234",1.11614770634131,36989.0946091448
"chance_refertilize_i1234",0.117861830672406,-3905.93680458228
"chance_refertilize_advice_i1234",0.146631992216342,4859.3789173268
"rate_fer_pla_inno_i1",1.48329446594229,-49156.3249400098
"rate_fer_pla_immi_i1",0.46259725726339,-15330.4563702736
"rate_fer_pla_inno_i2",0.0694956276693635,-2303.08258681124
"rate_fer_pla_immi_i2",0.0200215585954604,663.513727531287
"rate_fer_pla_inno_i3",0.068866018805181,-2282.21737182967
"rate_fer_pla_immi_i3",0.0430617416658305,1427.06456095595
"rate_fer_pla_inno_i4",0.0717700451821589,2378.45670090341
"rate_fer_pla_immi_i4",0.0947685492385931,-3140.62629331407
"reduced_times_spray_i1234",6.33374310888195,-209900.017491781
"reduced_cost_per_time_spray_i1234",2.22769589944178,-73825.761515885
"times_monitor_increased",1.13737357595078,37692.5191601117
"cost_monitor_pest_increased",0.386137193838924,12796.5726344915
"yield_change_i1234",0.146643878436895,4859.77282624594
"rice_price",0.0912762846433554,-3024.89277096796
"rate_ani_inno_i1",0.100542636352498,-3331.97933137904
"rate_ani_immi_i1",0.0380898511756364,-1262.29628997958
"rate_ani_inno_i2",0.0872474043439651,2891.37582359943
"rate_ani_immi_i2",0.0104825154323879,347.390182202146
"rate_ani_inno_i3",0.0126922370929179,420.62027809075
"rate_ani_immi_i3",0.00373709744017646,-123.847273970036
"rate_ani_inno_i4",0.0668993180085602,-2217.04097857922
"rate_ani_immi_i4",0.00576937288472624,191.196808680549
"total_buffalo_i1234",0.266995548445626,8848.22281635882
"price_buffalo_i1234",0.134738235063085,-4465.22023554974
"chance_extreme_cold",0.163522563028408,-5419.13182298652
"reduced_death_animal_i1",0.125013104478106,4142.92975979071
"reduced_death_animal_i2",0.0595170256123114,1972.39207563759
"reduced_death_animal_i3",0.0870427698722379,2884.59424460948
"reduced_death_animal_i4",0.0991460834762436,-3285.69761958324
"total_cow_i1234",0.0702458632887442,-2327.94536809616
"price_cow_i1234",0.163782957634992,-5427.7612908284
"area_pond_impacted_i1234",0.138117708035573,4577.21584759839
"chance_reduced_risk_fish_death",0.062274494965387,2063.77451024123
"lost_fish_i1234",0.213511847530019,-7075.77490290171
"reduced_water_expenditure_i1234",0.0848277066107842,2811.18712825951
"percent_pollution_reduction_i1234",0.0132417459452625,438.830981577804
"new_income_farm_peryear_i12",0.129086360595073,-4277.91732014834
"rate_farm",0.0393504562574215,-1304.07269678488
"new_income_nonfarm_peryear_i12",0.053858501753658,1784.8687996709
"rate_nonfarm",0.132952128972672,-4406.02874432959
"gender_coverage",0.0395414173399254,-1310.40114015064
"reduced_expenditure_health_i1234",0.117052747480128,3879.12381686048
"methan_reduction_co2eq",0.0551657726304611,-1828.19170923486
"nito_oxide_reduction_co2eq",0.0368150428064976,-1220.04918674521
"carbon_price",0.0794786810753706,-2633.92061552823
