"","VIP","Coefficient"
"discount_rate",1.48796227959085,40603.0265799947
"var_CV",0.0562919447810045,1536.07612338883
"var_CV_high",0.214307231258633,5847.94542605747
"chance_inaccurate_forecast_i1",0.221817986991943,-6052.89646470833
"chance_inaccurate_forecast_i234",0.0320008044305677,-873.227453879297
"chance_inaccurate_forecast_extreme_cold_i1234",0.0597487504624309,1630.40430286622
"chance_inaccurate_forecast_extreme_drought_i1234",0.00501681702064295,-136.897257161752
"met_station_esta_i1",0.131367911522207,3584.7244761885
"met_station_main_i1",0.001394123133717,-38.0423747500252
"cost_forecasts_access_i1",0.187114590283114,5105.9215592879
"cost_weekly_forecasts_i1234",0.0385611089286422,1052.24289100545
"cost_seasonal_forecasts_i1234",0.121988259159318,3328.77559937544
"cost_cb_translation_staff_i1234",0.0281136551164774,-767.15619852206
"cost_cb_commune_i1234",0.0377258453886401,-1029.45049352254
"leftlet_year1_i1234",0.00964317965444189,263.139923098475
"village_meeting_launch_i1234",0.0399431508925817,1089.95559875764
"video_i1234_peryear",0.190088131560168,-5187.06257822699
"cost_print_seasonal_bulletinA0_i1234",0.239560445570094,-6537.04685422034
"cost_per_SMS_i123",0.0294364800797892,-803.25301218645
"messages_per_time_rice_i123",0.121705435351281,-3321.05799607815
"number_times_per_year_rice_i123",0.023840588505723,-650.554158568296
"baseline_farm_households_i1234",0.0648179890985597,-1768.73202387516
"baseline_households_i1234",0.201247691960874,-5491.58100170176
"household_increase_rate",0.141000759164467,-3847.58246272783
"messages_per_time_animal_i123",0.0152672039102712,-416.606452108044
"number_times_per_year_animal_i123",0.00846228667761403,230.916102922432
"percent_animal_households_i1234",0.124091010356317,-3386.15478426066
"allowance_village_leader_permonth_loud_i34",0.0127640610708361,348.301511426985
"percent_short_distance_i4",0.075534373862738,2061.15721595801
"model_training_i1234",0.398349798503642,-10870.0386284163
"model_monitor_i1234",0.0908903911510213,-2480.18717839124
"field_visit_i1234",0.0763321834125635,2082.92758124324
"SAA_TOT",0.0815357202767106,-2224.91998824367
"dialogue_village",0.0772532033827966,-2108.06007206308
"cost_community_event",0.0423186594545951,-1154.77769714508
"ME_district_i1234",0.150280737684633,-4100.81147241729
"ME_commune_i1234",0.0745015117227388,2032.97281269788
"rice_area_drought_i1234",0.0281052556210362,766.926995845798
"chance_drought_i1234",0.213794599964658,-5833.95691146909
"reduce_loss_drought_i1234",0.301378768985847,8223.924984942
"rice_profit_no_drought",0.325986889069003,-8895.42329341714
"seed_baseline_i1234",0.175018640214191,-4775.85124171654
"seed_applied_i1234",0.177193426672262,-4835.19610117571
"seed_advice_i1234",0.0108960221741413,297.327078798343
"price_seed_i1234",0.0331298001891062,-904.035119786825
"labor_pick_i1234",0.0968882062338958,-2643.8535888723
"rate_seed_inno_i1",0.0512309366291803,1397.9729931357
"rate_seed_imitation_i1",0.104025641819104,-2838.61758978427
"rate_seed_inno_i2",0.000605689719338804,16.5278623731681
"rate_seed_imitation_i2",0.145472941399516,-3969.61790452022
"rate_seed_inno_i3",0.0663279557722939,-1809.93549914431
"rate_seed_imitation_i3",0.117926669085562,3217.94426179133
"rate_seed_inno_i4",0.000657600560576755,-17.9443883802346
"rate_seed_imitation_i4",0.133583653130911,-3645.18690636338
"rate_saturated_i12",0.0745989497995154,-2035.63167097374
"rate_saturated_i34",0.0657490612289598,-1794.13881474417
"dis_adoption_i123",0.56243811319625,15347.6267328422
"dis_adoption_i4",0.0265740655171217,725.144382575953
"effective_rate",3.24872521697416,-88650.148021341
"chance_resow_i1234",0.0092003713718245,251.056715939555
"chance_resow_advice_i1234",0.061457010216951,-1677.01873467654
"resow_fer_area_percentage_i1234",0.0784319886021909,-2140.22637644569
"labor_seed_fertilize_i1234",0.279201722019004,7618.76500218482
"NPK5105_baseline_i1234",0.0932711396493202,2545.15226244115
"NPK5105_applied_i1234",0.122858326616994,-3352.5177147469
"NPK5105_price_i1234",0.0952462898019442,2599.04951188522
"N_baseline_i1234",0.0535308870544552,1460.73328587362
"N_applied_i1234",0.021002182897273,573.100677424679
"N_price_i1234",0.252411091580337,6887.71106707089
"K_baseline_i1234",0.377276416321592,10294.9950882646
"K_applied_i1234",0.00699238096335046,-190.805797973881
"K_price_i1234",0.013460737259296,367.312182722673
"rice_area_loss_severe_risks_i1234",1.49329203622245,40748.4632306048
"chance_refertilize_i1234",0.134431455829556,-3668.32146829405
"chance_refertilize_advice_i1234",0.0439885167376969,-1200.34421491274
"rate_fer_pla_inno_i1",0.11611561768883,3168.52488536772
"rate_fer_pla_immi_i1",0.0596234980354848,1626.98645572704
"rate_fer_pla_inno_i2",0.037402921302155,-1020.63864698132
"rate_fer_pla_immi_i2",0.115297203917673,3146.1922788497
"rate_fer_pla_inno_i3",1.92391694301265,-52499.2144265411
"rate_fer_pla_immi_i3",0.924329554729104,-25222.8016759003
"rate_fer_pla_inno_i4",0.105288484738494,2873.07763311039
"rate_fer_pla_immi_i4",0.00808404279837573,-220.594708023459
"reduced_times_spray_i1234",9.19876700104549,-251012.936396029
"reduced_cost_per_time_spray_i1234",3.16761520869461,-86436.8447224271
"times_monitor_increased",1.79228771449221,48907.3592178263
"cost_monitor_pest_increased",0.653222998252561,17824.9348955309
"yield_change_i1234",0.00335622817782901,91.5836535522862
"rice_price",0.117285295144151,-3200.44266007197
"rate_ani_inno_i1",0.0265446221305868,-724.340941102684
"rate_ani_immi_i1",0.0850998446839358,-2322.17664590623
"rate_ani_inno_i2",0.0117292140240251,320.06294468089
"rate_ani_immi_i2",0.0768971539028982,-2098.34431065273
"rate_ani_inno_i3",0.116350397858734,-3174.93148962766
"rate_ani_immi_i3",0.00966363805899902,-263.698185330933
"rate_ani_inno_i4",0.0710058607769029,1937.58463638793
"rate_ani_immi_i4",0.0863977812672322,-2357.59431362105
"total_buffalo_i1234",0.0831346074779694,2268.54989769875
"price_buffalo_i1234",0.0777216052741919,-2120.8416692227
"chance_extreme_cold",0.27249305454178,-7435.70108475208
"reduced_death_animal_i1",0.18263718759817,4983.74366357128
"reduced_death_animal_i2",0.00557851442443839,152.224671659444
"reduced_death_animal_i3",0.0797676332258217,2176.67300879555
"reduced_death_animal_i4",0.0964491648539763,-2631.87317171852
"total_cow_i1234",0.0273939792154081,747.517918613423
"price_cow_i1234",0.188870046873128,-5153.82388286291
"area_pond_impacted_i1234",0.168251110276195,4591.18110476324
"chance_reduced_risk_fish_death",0.0357066722255052,974.35195860879
"lost_fish_i1234",0.209193957076469,-5708.41607751358
"reduced_water_expenditure_i1234",0.214243513589177,5846.20671919506
"percent_pollution_reduction_i1234",0.00333142649610767,-90.9068733973235
"new_income_farm_peryear_i12",0.145882947449817,-3980.806015124
"rate_farm",0.0502383957263434,-1370.88886256842
"new_income_nonfarm_peryear_i12",0.0319587813672213,872.080742311786
"rate_nonfarm",0.147796122726606,-4033.01211448628
"gender_coverage",0.061934465342299,-1690.04737351447
"reduced_expenditure_health_i1234",0.0214807032186148,586.158382981469
"methan_reduction_co2eq",0.207619427546137,-5665.45083219255
"nito_oxide_reduction_co2eq",0.144236320644151,-3935.87340300418
"carbon_price",0.0354572659124285,-967.546240951852
