"","VIP","Coefficient"
"discount_rate",0.00491066121597953,1.77557334443263
"var_CV",0.0610497553386519,-22.0740779084313
"var_CV_high",0.0839584719034814,30.3573018366696
"chance_inaccurate_forecast_i1",0.1648763129379,59.6151869382165
"chance_inaccurate_forecast_i234",0.0302301650791193,10.9304781884807
"chance_inaccurate_forecast_extreme_cold_i1234",0.167805662393154,-60.6743670731344
"chance_inaccurate_forecast_extreme_drought_i1234",0.0619455706259406,-22.3979825061399
"met_station_esta_i1",0.0196486176125875,7.10445297556551
"met_station_main_i1",0.0460986161031077,16.6681166482351
"cost_forecasts_access_i1",0.0669460226462437,-24.2060219792098
"cost_weekly_forecasts_i1234",0.125296139447804,-45.30397752545
"cost_seasonal_forecasts_i1234",0.0683343201219518,-24.7079959260154
"cost_cb_translation_staff_i1234",0.0121514459488279,-4.39366158122335
"cost_cb_commune_i1234",0.0839585241654355,-30.3573207332965
"leftlet_year1_i1234",0.132168892128418,-47.7889944968644
"village_meeting_launch_i1234",0.119753999276114,43.3000770470498
"video_i1234_peryear",0.0752624412693208,-27.2130327622441
"cost_print_seasonal_bulletinA0_i1234",0.00752553183403692,-2.72104572877358
"cost_per_SMS_i123",0.112743391100075,40.7652149463758
"messages_per_time_rice_i123",0.0696863202815478,25.1968456632434
"number_times_per_year_rice_i123",0.0267888794922959,9.68619464094933
"baseline_farm_households_i1234",0.0108885915853911,-3.93704475367223
"baseline_households_i1234",0.0433187666694156,-15.6629920145222
"household_increase_rate",0.184906170789305,66.8574869319526
"messages_per_time_animal_i123",0.0927040978429479,33.5195033438648
"number_times_per_year_animal_i123",0.0358629761434383,-12.9671630136291
"percent_animal_households_i1234",0.0255121031896448,-9.2245439853485
"allowance_village_leader_permonth_loud_i34",0.0649267366198731,23.4758982167434
"percent_short_distance_i4",0.0581233219777367,-21.0159521609268
"model_training_i1234",0.125408303281464,-45.344533186795
"model_monitor_i1234",0.217306650594432,78.5726971161957
"field_visit_i1234",0.239067859450174,-86.4410107072768
"SAA_TOT",0.446424352180102,161.415977436448
"dialogue_village",4.73769201567418,1713.03197007135
"cost_community_event",9.8069594189477,3545.95337946617
"ME_district_i1234",0.032301895741186,-11.6795646309417
