"","VIP","Coefficient"
"discount_rate",1.19557699123367,47568.0707957389
"var_CV",0.10991172335166,4373.02547306348
"var_CV_high",0.0948789497498245,3774.92092254804
"chance_inaccurate_forecast_i1",0.17876966472904,-7112.65617380846
"chance_inaccurate_forecast_i234",0.35717260335891,14210.7215239595
"chance_inaccurate_forecast_extreme_cold_i1234",0.122897786919573,4889.69817225874
"chance_inaccurate_forecast_extreme_drought_i1234",0.0443564349270124,1764.79645587487
"met_station_esta_i1",0.0592446468411625,-2357.14937295759
"met_station_main_i1",0.030919105205967,1230.1693627114
"cost_forecasts_access_i1",0.000365435375834524,14.5394700269593
"cost_weekly_forecasts_i1234",0.0817202026293556,3251.37771353745
"cost_seasonal_forecasts_i1234",0.191285347083295,7610.61395373351
"cost_cb_translation_staff_i1234",0.0953866541950955,-3795.12081027843
"cost_cb_commune_i1234",0.0354722037631188,1411.32215846995
"leftlet_year1_i1234",0.0801333474443315,-3188.24197210275
"village_meeting_launch_i1234",0.0412006206201382,1639.23699841767
"video_i1234_peryear",0.176498915330179,7022.31053404087
"cost_print_seasonal_bulletinA0_i1234",0.123175753704936,-4900.7575551525
"cost_per_SMS_i123",0.0836688579869247,3328.90829223293
"messages_per_time_rice_i123",0.0946113092114365,-3764.27238701147
"number_times_per_year_rice_i123",0.1447208244705,-5757.96496127534
"baseline_farm_households_i1234",0.0931572956442539,-3706.42197603096
"baseline_households_i1234",0.0946586703853058,-3766.15673213362
"household_increase_rate",0.0589292672178775,2344.60145646375
"messages_per_time_animal_i123",0.0347310829326802,-1381.83540154088
"number_times_per_year_animal_i123",0.086256120070894,-3431.84692929251
"percent_animal_households_i1234",0.0879677569290778,3499.9473225283
"allowance_village_leader_permonth_loud_i34",0.130553894436415,-5194.30947462676
"percent_short_distance_i4",0.0539939905650317,-2148.24305299792
"model_training_i1234",0.198254401973933,-7887.88969494294
"model_monitor_i1234",0.208912554129545,-8311.94246612144
"field_visit_i1234",0.019056043947167,-758.177226738204
"SAA_TOT",0.00461923827492175,183.784277294544
"dialogue_village",0.00295908309878877,-117.732170630363
"cost_community_event",0.0530155841120089,2109.31548265687
"ME_district_i1234",0.00696531591482579,277.126979676346
"ME_commune_i1234",0.149214670631045,5936.76029932328
"rice_area_drought_i1234",0.115798092348534,-4607.2247084337
"chance_drought_i1234",0.19642352337189,7815.0450654469
"reduce_loss_drought_i1234",0.156542967225706,-6228.3290847574
"rice_profit_no_drought",0.191592059484418,7622.8170300034
"seed_baseline_i1234",0.00583549116716045,232.174974094283
"seed_applied_i1234",0.130452029167489,5190.25659107395
"seed_advice_i1234",0.0917504337454182,3650.44757463788
"price_seed_i1234",0.0435034010468174,-1730.85704728654
"labor_pick_i1234",0.114254687138008,-4545.81769837989
"rate_seed_inno_i1",0.00977928016282516,-389.085349189122
"rate_seed_imitation_i1",0.0176329571581695,701.557290402979
"rate_seed_inno_i2",0.132343002457862,-5265.49219029414
"rate_seed_imitation_i2",0.244694636074491,9735.59365684888
"rate_seed_inno_i3",0.0472536883301231,-1880.06862655302
"rate_seed_imitation_i3",0.158224821809271,-6295.24453937538
"rate_seed_inno_i4",0.105832129802892,4210.71188207894
"rate_seed_imitation_i4",0.111660771879871,-4442.6143534327
"rate_saturated_i12",0.0795097246568539,3163.43007531812
"rate_saturated_i34",0.0779498704706474,-3101.36861469739
"dis_adoption_i123",0.272569197364626,10844.6306444887
"dis_adoption_i4",0.0524223308849365,-2085.71189065727
"effective_rate",2.66818541343049,-106158.309814289
"chance_resow_i1234",0.102091676777898,-4061.89157556111
"chance_resow_advice_i1234",0.048129396604818,1914.91017461938
"resow_fer_area_percentage_i1234",0.429224408133579,-17077.4255301529
"labor_seed_fertilize_i1234",0.180220568216151,7170.38284494608
"NPK5105_baseline_i1234",4.1978722460218,-167019.510792179
"NPK5105_applied_i1234",1.29743218983642,51620.5536835623
"NPK5105_price_i1234",0.226701062277897,-9019.68861810974
"N_baseline_i1234",7.99519405737159,-318102.439019247
"N_applied_i1234",2.85482508755914,113584.087741886
"N_price_i1234",1.03557231446195,-41202.0116894382
"K_baseline_i1234",1.97410966696329,-78543.3218313826
"K_applied_i1234",2.98167027505679,118630.839982208
"K_price_i1234",0.865868573571952,34450.0587661662
"rice_area_loss_severe_risks_i1234",0.953910260647951,37952.9475257483
"chance_refertilize_i1234",0.53403875465085,-21247.643167411
"chance_refertilize_advice_i1234",0.00888981112298498,-353.696305599318
"rate_fer_pla_inno_i1",0.0716850576803271,2852.11234720724
"rate_fer_pla_immi_i1",0.0188282115886635,749.112527569253
"rate_fer_pla_inno_i2",0.142750112034045,-5679.55680405695
"rate_fer_pla_immi_i2",0.0872829653972061,-3472.70172286619
"rate_fer_pla_inno_i3",1.42284731975576,-56610.4086428019
"rate_fer_pla_immi_i3",0.696293802383512,-27703.2371225516
"rate_fer_pla_inno_i4",0.161847689657814,-6439.38651899416
"rate_fer_pla_immi_i4",0.0810288909829761,-3223.87269999335
"reduced_times_spray_i1234",0.0204519234344163,813.714674145319
"reduced_cost_per_time_spray_i1234",0.0471133115167974,1874.483495488
"times_monitor_increased",0.0129451823807023,515.04617140014
"cost_monitor_pest_increased",0.0769030408145304,3059.71871046004
"yield_change_i1234",0.00926215496580394,368.510640774248
"rice_price",0.0253541425737153,-1008.7578280235
"rate_ani_inno_i1",0.160874015715047,6400.64723964944
"rate_ani_immi_i1",0.12548406422649,-4992.59762828283
"rate_ani_inno_i2",0.0985557864950916,-3921.21014681854
"rate_ani_immi_i2",0.0289580758565076,1152.1464636329
"rate_ani_inno_i3",0.0884761218532894,3520.17348854043
"rate_ani_immi_i3",0.120542657979458,4795.99534845239
