"","VIP","Coefficient"
"discount_rate",2.25871227285125,-159591.274627001
"var_CV",0.0646448935164985,4567.54101814021
"var_CV_high",0.0455572748341438,3218.88876538301
"chance_inaccurate_forecast_i1",0.0264139121186453,1866.29786961707
"chance_inaccurate_forecast_i234",0.46186382155084,-32633.3888877093
"chance_inaccurate_forecast_extreme_cold_i1234",0.116991268192091,-8266.11952102973
"chance_inaccurate_forecast_extreme_drought_i1234",0.171886119333752,-12144.7628389315
"met_station_esta_i1",0.0395474077627447,-2794.25639507553
"met_station_main_i1",0.0895853778871073,-6329.73257231095
"cost_forecasts_access_i1",0.00333571145855627,235.68758617798
"cost_weekly_forecasts_i1234",0.128562993305926,-9083.7297951436
"cost_seasonal_forecasts_i1234",0.185606754865075,-13114.2062423501
"cost_cb_translation_staff_i1234",0.0635301158247147,4488.77543347681
"cost_cb_commune_i1234",0.110124751846222,-7780.95985325982
"leftlet_year1_i1234",0.124319843206781,8783.92634479024
"village_meeting_launch_i1234",0.2551492527133,-18027.7917422571
"video_i1234_peryear",0.0875603584049931,-6186.65306449601
"cost_print_seasonal_bulletinA0_i1234",0.0537401954608252,-3797.06011933558
"cost_per_SMS_i123",0.130039242755566,-9188.035480364
"messages_per_time_rice_i123",0.500112370208673,-35335.8732662224
"number_times_per_year_rice_i123",0.188924113055677,-13348.597062463
"baseline_farm_households_i1234",0.171457487968427,12114.477518061
"baseline_households_i1234",0.218347099771125,15427.5037074976
"household_increase_rate",0.218690508361284,15451.7675392747
"messages_per_time_animal_i123",0.107689095722888,-7608.86645741294
"number_times_per_year_animal_i123",0.153165759979051,-10822.0596124949
"percent_animal_households_i1234",0.0852253067567557,-6021.6679650917
"allowance_village_leader_permonth_loud_i34",0.0151705435753779,-1071.88791378143
"percent_short_distance_i4",0.13861538264315,9793.99008223601
"model_training_i1234",0.142146945213802,10043.5156986014
"model_monitor_i1234",0.214321439964525,15143.0672223941
"field_visit_i1234",0.0890161418766624,-6289.51270829267
"SAA_TOT",0.0793656823512401,5607.65112064819
"dialogue_village",0.0727532614103375,-5140.44478409395
"cost_community_event",0.0715604225207684,5056.1637177983
"ME_district_i1234",0.0250529400586445,1770.13720834209
"ME_commune_i1234",0.0737732755926515,-5212.51477080705
"rice_area_drought_i1234",0.617384080297081,43621.8076526646
"chance_drought_i1234",0.582683881237093,41170.0349924827
"reduce_loss_drought_i1234",0.145868312045293,10306.4520996343
"rice_profit_no_drought",0.0184680279209656,-1304.87453013811
"seed_baseline_i1234",1.94836168798845,137663.184885422
"seed_applied_i1234",1.11064690305894,-78473.7202033972
"seed_advice_i1234",0.171076614171505,-12087.5665496064
"price_seed_i1234",0.305915580867967,21614.730687831
"labor_pick_i1234",0.490180499077311,34634.128297491
"rate_seed_inno_i1",0.0117979011333271,-833.590936934271
"rate_seed_imitation_i1",0.0326999935225657,2310.44640315045
"rate_seed_inno_i2",1.2014481493774,84889.3610142519
"rate_seed_imitation_i2",0.312967052862469,22112.9585573677
