"","VIP","Coefficient"
"discount_rate",0.70954208792746,-1067.10447269453
"var_CV",0.0274263325450069,41.2473940959181
"var_CV_high",0.112921460157337,-169.826423615073
"chance_inaccurate_forecast_i1",0.141027844765256,212.096571132311
"chance_inaccurate_forecast_i234",0.130210006564283,-195.827256421379
"chance_inaccurate_forecast_extreme_cold_i1234",0.155114470285882,-233.281926242309
"chance_inaccurate_forecast_extreme_drought_i1234",0.114824179562697,-172.687988027232
"met_station_esta_i1",0.190993442007518,-287.241531812251
"met_station_main_i1",0.0314642834814684,-47.320205812282
"cost_forecasts_access_i1",0.290870436563518,437.449940056655
"cost_weekly_forecasts_i1234",0.196167716717256,295.023299489824
"cost_seasonal_forecasts_i1234",0.0302824375200367,-45.5427874844087
"cost_cb_translation_staff_i1234",0.14389281599356,216.405298780582
"cost_cb_commune_i1234",0.0302479034447384,-45.4908505143005
"leftlet_year1_i1234",0.00553544799069723,8.32494845583407
"village_meeting_launch_i1234",0.193404175720524,-290.867116215761
"video_i1234_peryear",0.194529399963404,-292.559379215789
"cost_print_seasonal_bulletinA0_i1234",0.0596523032268852,89.7131271886546
"cost_per_SMS_i123",0.120714312800367,-181.546359686401
"messages_per_time_rice_i123",0.0655657847624025,-98.6066131468719
"number_times_per_year_rice_i123",0.0205189283408606,30.8591140398559
"baseline_farm_households_i1234",0.1465303793838,-220.372020048605
"baseline_households_i1234",0.242147544236867,364.173925555176
"household_increase_rate",0.00737910362640922,11.0976848564658
"messages_per_time_animal_i123",0.173510772984097,260.94875140225
"number_times_per_year_animal_i123",0.0784613165186357,118.000641843669
"percent_animal_households_i1234",0.0944459436597866,-142.040466128794
"allowance_village_leader_permonth_loud_i34",0.0795791484480024,-119.681787292042
"percent_short_distance_i4",0.0340275308577038,-51.1751606998671
"model_training_i1234",0.132847911986054,199.794492082252
"model_monitor_i1234",0.0150000977750922,-22.559157094417
"field_visit_i1234",0.12228820538528,183.913390262145
"SAA_TOT",0.141593105839187,-212.946686482049
"dialogue_village",0.0371317504802957,-55.8437021435038
"cost_community_event",0.0128977770923483,19.3974055341296
"ME_district_i1234",0.0498223037226291,74.9294566833341
"ME_commune_i1234",0.0557954603951127,83.9126901091771
"rice_area_drought_i1234",0.0126827380961253,-19.0740010757082
"chance_drought_i1234",0.24797821744247,-372.942873250291
"reduce_loss_drought_i1234",0.317371239132739,-477.305398151062
"rice_profit_no_drought",0.1197886624482,-180.154242646756
"seed_baseline_i1234",0.0159733928953225,-24.0229287208236
"seed_applied_i1234",0.262233758871994,394.382266739353
"seed_advice_i1234",0.0964094789792302,-144.993493662076
"price_seed_i1234",0.075380193764709,113.366836566184
"labor_pick_i1234",0.133946204438422,201.446251446764
"rate_seed_inno_i1",0.0220079627501148,33.0985235197819
"rate_seed_imitation_i1",0.0108060941107217,-16.2516523742678
"rate_seed_inno_i2",0.0578086162286135,-86.9403436208028
"rate_seed_imitation_i2",0.0186185033745446,28.0010003125931
"rate_seed_inno_i3",0.104324238782236,-156.896770056519
"rate_seed_imitation_i3",0.191546569022927,-288.073398338781
"rate_seed_inno_i4",0.138854627047539,-208.828195110406
"rate_seed_imitation_i4",0.235217615503461,353.751770093654
"rate_saturated_i12",0.321120442936721,482.943953236581
"rate_saturated_i34",0.0609569549589495,91.6752372907644
"dis_adoption_i123",0.240575602405108,-361.80982878343
"dis_adoption_i4",0.0135716531844428,-20.4108707029349
"effective_rate",1.52043851735552,2286.6391859379
"chance_resow_i1234",0.010652378218859,-16.0204738176722
"chance_resow_advice_i1234",0.230165032680736,-346.153018982867
"resow_fer_area_percentage_i1234",0.00766316302126971,11.5248914393085
"labor_seed_fertilize_i1234",0.0820494621276865,123.396976033346
"NPK5105_baseline_i1234",0.0340245651677428,51.1707004978919
"NPK5105_applied_i1234",0.0274920372285218,-41.3462096036218
"NPK5105_price_i1234",0.0701337013460108,105.476458220477
"N_baseline_i1234",0.0664243300971939,99.8978086691036
"N_applied_i1234",0.0866630021224511,130.335435706328
"N_price_i1234",0.0135499228738315,20.3781897499078
"K_baseline_i1234",0.0306837917906272,-46.146397819256
"K_applied_i1234",0.130483543226679,-196.238637509062
"K_price_i1234",0.0310406686650291,46.6831170856041
"rice_area_loss_severe_risks_i1234",0.0483092084947458,-72.6538613201283
"chance_refertilize_i1234",0.125681896493817,189.017277716434
"chance_refertilize_advice_i1234",0.0628985664154662,-94.59529278111
"rate_fer_pla_inno_i1",0.918360899419723,1381.15418379346
"rate_fer_pla_immi_i1",0.460698344780444,692.859905906583
"rate_fer_pla_inno_i2",0.0629039062946904,-94.6033236070479
"rate_fer_pla_immi_i2",0.194302404496712,292.217993014871
"rate_fer_pla_inno_i3",0.0917016555724157,137.913237959779
"rate_fer_pla_immi_i3",0.119675108034326,-179.983464302525
"rate_fer_pla_inno_i4",0.079649500266104,-119.787591783468
"rate_fer_pla_immi_i4",0.0108973573005413,-16.3889061886726
"reduced_times_spray_i1234",0.116903474828518,175.815110880072
"reduced_cost_per_time_spray_i1234",0.107776040142123,-162.088051493744
"times_monitor_increased",0.0173304536908371,-26.063858595529
"cost_monitor_pest_increased",0.0849492826680651,-127.758114747031
"yield_change_i1234",0.00995882087630789,-14.9774093470806
"rice_price",0.110222742060343,-165.767729704109
"rate_ani_inno_i1",0.0597868682574795,-89.9155041137991
"rate_ani_immi_i1",0.0416233865106502,62.5988262992921
"rate_ani_inno_i2",0.136687813129663,205.569449980831
"rate_ani_immi_i2",0.131898296798758,198.366333512177
"rate_ani_inno_i3",0.018095830557376,-27.2149348903353
